Path,Action,Datetime,Marker
img_ocr/upload/2025-01-24/Masuk_2025-01-24_08:25:32.png,Masuk,2025-01-24 08:25:32,
img_ocr/upload/2025-01-24/Masuk_2025-01-24_16:30:51.png,Masuk,2025-01-24 16:30:51,
img_ocr/upload/2025-01-24/Keluar_2025-01-24_16:31:12.png,Keluar,2025-01-24 16:31:12,
